"subject" "activity" "variable" "average"
"353" 1 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" 0.00410518379811321
"354" 1 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.50716867490566
"355" 1 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.122232768011321
"356" 1 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0421485884509434
"357" 1 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0407125527654717
"358" 1 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.614786508490566
"359" 1 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.601696656226415
"360" 1 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.606332002264151
"361" 1 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.129927630735849
"362" 1 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.324970929245283
"363" 1 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.129927630735849
"364" 1 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.324970929245283
"365" 1 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.466503446226415
"366" 1 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.478991622075472
"367" 1 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.126735589969811
"368" 1 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.14861931805283
"369" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.59488286509434
"370" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.648553044339623
"371" 1 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.404321784150943
"372" 1 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.190976720811321
"373" 1 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.433349702075472
"374" 1 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.337428188679245
"375" 1 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" 0.0217695106566038
"376" 1 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" 0.0859565543849057
"377" 1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.479875245660377
"378" 1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.41344458754717
"379" 1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.685474353962264
"380" 1 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.461907025849057
"381" 1 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.381777065283019
"382" 1 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.726040200754717
"383" 1 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.492611667924528
"384" 1 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.319474609056604
"385" 1 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.453597213018868
"386" 1 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.565892490754717
"387" 1 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" 0.151538905566038
"388" 1 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.57170784
"389" 1 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.352395944716981
"390" 1 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.416260101509434
"391" 1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.44265216245283
"392" 1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.533059853773585
"393" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.325961457396226
"394" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.182985518264151
"395" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.634665082075472
"396" 1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.693930521509434
"397" 2 "LAYING" "tBodyAcc-mean()-X" 0.281373403958333
"398" 2 "LAYING" "tBodyAcc-mean()-Y" -0.0181587397583333
"399" 2 "LAYING" "tBodyAcc-mean()-Z" -0.107245610416667
"400" 2 "LAYING" "tBodyAcc-std()-X" -0.974059464791667
"401" 2 "LAYING" "tBodyAcc-std()-Y" -0.98027739875
"402" 2 "LAYING" "tBodyAcc-std()-Z" -0.984233296875
"403" 2 "LAYING" "tGravityAcc-mean()-X" -0.509754238125
"404" 2 "LAYING" "tGravityAcc-mean()-Y" 0.752536639375
"405" 2 "LAYING" "tGravityAcc-mean()-Z" 0.646834879583333
"406" 2 "LAYING" "tGravityAcc-std()-X" -0.959014441458333
"407" 2 "LAYING" "tGravityAcc-std()-Y" -0.988211865208333
"408" 2 "LAYING" "tGravityAcc-std()-Z" -0.984230418125
"409" 2 "LAYING" "tBodyAccJerk-mean()-X" 0.0825972511666667
"410" 2 "LAYING" "tBodyAccJerk-mean()-Y" 0.012254788451875
"411" 2 "LAYING" "tBodyAccJerk-mean()-Z" -0.00180264895625
"412" 2 "LAYING" "tBodyAccJerk-std()-X" -0.98587216875
"413" 2 "LAYING" "tBodyAccJerk-std()-Y" -0.98317254125
"414" 2 "LAYING" "tBodyAccJerk-std()-Z" -0.988442014375
"415" 2 "LAYING" "tBodyGyro-mean()-X" -0.01847660675
"416" 2 "LAYING" "tBodyGyro-mean()-Y" -0.111800824583333
"417" 2 "LAYING" "tBodyGyro-mean()-Z" 0.144882846104167
"418" 2 "LAYING" "tBodyGyro-std()-X" -0.988275232916667
"419" 2 "LAYING" "tBodyGyro-std()-Y" -0.982291608958333
"420" 2 "LAYING" "tBodyGyro-std()-Z" -0.960306560416667
"421" 2 "LAYING" "tBodyGyroJerk-mean()-X" -0.101974134208333
"422" 2 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0358590176083333
"423" 2 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0701783020833333
"424" 2 "LAYING" "tBodyGyroJerk-std()-X" -0.993235849166667
"425" 2 "LAYING" "tBodyGyroJerk-std()-Y" -0.989567537916667
"426" 2 "LAYING" "tBodyGyroJerk-std()-Z" -0.98803582125
"427" 2 "LAYING" "tBodyAccMag-mean()" -0.977435485208333
"428" 2 "LAYING" "tBodyAccMag-std()" -0.972873912916667
"429" 2 "LAYING" "tGravityAccMag-mean()" -0.977435485208333
"430" 2 "LAYING" "tGravityAccMag-std()" -0.972873912916667
"431" 2 "LAYING" "tBodyAccJerkMag-mean()" -0.987741696041667
"432" 2 "LAYING" "tBodyAccJerkMag-std()" -0.98551807625
"433" 2 "LAYING" "tBodyGyroMag-mean()" -0.950011569583333
"434" 2 "LAYING" "tBodyGyroMag-std()" -0.961164053958333
"435" 2 "LAYING" "tBodyGyroJerkMag-mean()" -0.991767074166667
"436" 2 "LAYING" "tBodyGyroJerkMag-std()" -0.989718095208333
"437" 2 "LAYING" "fBodyAcc-mean()-X" -0.976725059791667
"438" 2 "LAYING" "fBodyAcc-mean()-Y" -0.979800877916667
"439" 2 "LAYING" "fBodyAcc-mean()-Z" -0.984380981875
"440" 2 "LAYING" "fBodyAcc-std()-X" -0.973246482083333
"441" 2 "LAYING" "fBodyAcc-std()-Y" -0.981025105625
"442" 2 "LAYING" "fBodyAcc-std()-Z" -0.984792185
"443" 2 "LAYING" "fBodyAccJerk-mean()-X" -0.985813630833333
"444" 2 "LAYING" "fBodyAccJerk-mean()-Y" -0.982768250416667
"445" 2 "LAYING" "fBodyAccJerk-mean()-Z" -0.986197134583333
"446" 2 "LAYING" "fBodyAccJerk-std()-X" -0.987250255833333
"447" 2 "LAYING" "fBodyAccJerk-std()-Y" -0.984987392916667
"448" 2 "LAYING" "fBodyAccJerk-std()-Z" -0.989345368541667
"449" 2 "LAYING" "fBodyGyro-mean()-X" -0.9864311425
"450" 2 "LAYING" "fBodyGyro-mean()-Y" -0.983321635416667
"451" 2 "LAYING" "fBodyGyro-mean()-Z" -0.9626718875
"452" 2 "LAYING" "fBodyGyro-std()-X" -0.988860685833333
"453" 2 "LAYING" "fBodyGyro-std()-Y" -0.981910616458333
"454" 2 "LAYING" "fBodyGyro-std()-Z" -0.963174222291667
"455" 2 "LAYING" "fBodyAccMag-mean()" -0.975110196458333
"456" 2 "LAYING" "fBodyAccMag-std()" -0.975121387916667
"457" 2 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.985374114791667
"458" 2 "LAYING" "fBodyBodyAccJerkMag-std()" -0.984568489166667
"459" 2 "LAYING" "fBodyBodyGyroMag-mean()" -0.972112972708333
"460" 2 "LAYING" "fBodyBodyGyroMag-std()" -0.96109837875
"461" 2 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.990248702291667
"462" 2 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.989492660416667
"463" 2 "SITTING" "tBodyAcc-mean()-X" 0.27708735173913
"464" 2 "SITTING" "tBodyAcc-mean()-Y" -0.0156879937282609
"465" 2 "SITTING" "tBodyAcc-mean()-Z" -0.109218272456522
"466" 2 "SITTING" "tBodyAcc-std()-X" -0.986822279565217
"467" 2 "SITTING" "tBodyAcc-std()-Y" -0.950704499130435
"468" 2 "SITTING" "tBodyAcc-std()-Z" -0.95982817173913
"469" 2 "SITTING" "tGravityAcc-mean()-X" 0.940477273043478
"470" 2 "SITTING" "tGravityAcc-mean()-Y" -0.105630024498783
"471" 2 "SITTING" "tGravityAcc-mean()-Z" 0.19872676876087
"472" 2 "SITTING" "tGravityAcc-std()-X" -0.979988760869565
"473" 2 "SITTING" "tGravityAcc-std()-Y" -0.956750273043478
"474" 2 "SITTING" "tGravityAcc-std()-Z" -0.954415873043478
"475" 2 "SITTING" "tBodyAccJerk-mean()-X" 0.0722564387173913
"476" 2 "SITTING" "tBodyAccJerk-mean()-Y" 0.0116954511323913
"477" 2 "SITTING" "tBodyAccJerk-mean()-Z" 0.00760546929869565
"478" 2 "SITTING" "tBodyAccJerk-std()-X" -0.988055854130435
"479" 2 "SITTING" "tBodyAccJerk-std()-Y" -0.977983955434783
"480" 2 "SITTING" "tBodyAccJerk-std()-Z" -0.98751821173913
"481" 2 "SITTING" "tBodyGyro-mean()-X" -0.0454706620434783
"482" 2 "SITTING" "tBodyGyro-mean()-Y" -0.0599286797043478
"483" 2 "SITTING" "tBodyGyro-mean()-Z" 0.0412277462173913
"484" 2 "SITTING" "tBodyGyro-std()-X" -0.985742027826087
"485" 2 "SITTING" "tBodyGyro-std()-Y" -0.978919526956522
"486" 2 "SITTING" "tBodyGyro-std()-Z" -0.959803708695652
"487" 2 "SITTING" "tBodyGyroJerk-mean()-X" -0.0936328412826087
"488" 2 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0415602029130435
"489" 2 "SITTING" "tBodyGyroJerk-mean()-Z" -0.04358509665
"490" 2 "SITTING" "tBodyGyroJerk-std()-X" -0.989709023043478
"491" 2 "SITTING" "tBodyGyroJerk-std()-Y" -0.990889614782609
"492" 2 "SITTING" "tBodyGyroJerk-std()-Z" -0.985542325652174
"493" 2 "SITTING" "tBodyAccMag-mean()" -0.967893623913043
"494" 2 "SITTING" "tBodyAccMag-std()" -0.953081444130435
"495" 2 "SITTING" "tGravityAccMag-mean()" -0.967893623913043
"496" 2 "SITTING" "tGravityAccMag-std()" -0.953081444130435
"497" 2 "SITTING" "tBodyAccJerkMag-mean()" -0.986774713043478
"498" 2 "SITTING" "tBodyAccJerkMag-std()" -0.984475868043478
"499" 2 "SITTING" "tBodyGyroMag-mean()" -0.946035087173913
"500" 2 "SITTING" "tBodyGyroMag-std()" -0.961313624130435
"501" 2 "SITTING" "tBodyGyroJerkMag-mean()" -0.991081493913043
"502" 2 "SITTING" "tBodyGyroJerkMag-std()" -0.989594919565217
"503" 2 "SITTING" "fBodyAcc-mean()-X" -0.985803840652174
"504" 2 "SITTING" "fBodyAcc-mean()-Y" -0.957343498478261
"505" 2 "SITTING" "fBodyAcc-mean()-Z" -0.970162172608696
"506" 2 "SITTING" "fBodyAcc-std()-X" -0.98736209
"507" 2 "SITTING" "fBodyAcc-std()-Y" -0.950073754130435
"508" 2 "SITTING" "fBodyAcc-std()-Z" -0.956862864130435
"509" 2 "SITTING" "fBodyAccJerk-mean()-X" -0.987848793695652
"510" 2 "SITTING" "fBodyAccJerk-mean()-Y" -0.977139702826087
"511" 2 "SITTING" "fBodyAccJerk-mean()-Z" -0.985129050217391
"512" 2 "SITTING" "fBodyAccJerk-std()-X" -0.989459107391304
"513" 2 "SITTING" "fBodyAccJerk-std()-Y" -0.980804228478261
"514" 2 "SITTING" "fBodyAccJerk-std()-Z" -0.988570804130435
"515" 2 "SITTING" "fBodyGyro-mean()-X" -0.982621389565217
"516" 2 "SITTING" "fBodyGyro-mean()-Y" -0.982100923695652
"517" 2 "SITTING" "fBodyGyro-mean()-Z" -0.959814822391304
"518" 2 "SITTING" "fBodyGyro-std()-X" -0.986808501521739
"519" 2 "SITTING" "fBodyGyro-std()-Y" -0.977356188695652
"520" 2 "SITTING" "fBodyGyro-std()-Z" -0.963522659782609
"521" 2 "SITTING" "fBodyAccMag-mean()" -0.96127374826087
"522" 2 "SITTING" "fBodyAccMag-std()" -0.955575602173913
"523" 2 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.983874698913043
"524" 2 "SITTING" "fBodyBodyAccJerkMag-std()" -0.984124185869565
"525" 2 "SITTING" "fBodyBodyGyroMag-mean()" -0.971840596086956
"526" 2 "SITTING" "fBodyBodyGyroMag-std()" -0.961385745217391
"527" 2 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.989861950869565
"528" 2 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.989632908913043
"529" 2 "STANDING" "tBodyAcc-mean()-X" 0.277911472222222
"530" 2 "STANDING" "tBodyAcc-mean()-Y" -0.0184208270166667
"531" 2 "STANDING" "tBodyAcc-mean()-Z" -0.105908536055556
"532" 2 "STANDING" "tBodyAcc-std()-X" -0.987271889259259
"533" 2 "STANDING" "tBodyAcc-std()-Y" -0.957304989259259
"534" 2 "STANDING" "tBodyAcc-std()-Z" -0.949741851296296
"535" 2 "STANDING" "tGravityAcc-mean()-X" 0.896928566851852
"536" 2 "STANDING" "tGravityAcc-mean()-Y" -0.370062696851852
"537" 2 "STANDING" "tGravityAcc-mean()-Z" 0.129747161222222
"538" 2 "STANDING" "tGravityAcc-std()-X" -0.986685818703704
"539" 2 "STANDING" "tGravityAcc-std()-Y" -0.97419442037037
"540" 2 "STANDING" "tGravityAcc-std()-Z" -0.945927078703704
"541" 2 "STANDING" "tBodyAccJerk-mean()-X" 0.0747588597592593
"542" 2 "STANDING" "tBodyAccJerk-mean()-Y" 0.0103291774794444
"543" 2 "STANDING" "tBodyAccJerk-mean()-Z" -0.00837158846722222
"544" 2 "STANDING" "tBodyAccJerk-std()-X" -0.981085715555556
"545" 2 "STANDING" "tBodyAccJerk-std()-Y" -0.97105943962963
"546" 2 "STANDING" "tBodyAccJerk-std()-Z" -0.982841446481482
"547" 2 "STANDING" "tBodyGyro-mean()-X" -0.0238623875712963
"548" 2 "STANDING" "tBodyGyro-mean()-Y" -0.0820396577592593
"549" 2 "STANDING" "tBodyGyro-mean()-Z" 0.0878351695481481
"550" 2 "STANDING" "tBodyGyro-std()-X" -0.972998629814815
"551" 2 "STANDING" "tBodyGyro-std()-Y" -0.971441996481481
"552" 2 "STANDING" "tBodyGyro-std()-Z" -0.964856701851852
"553" 2 "STANDING" "tBodyGyroJerk-mean()-X" -0.105562157888889
"554" 2 "STANDING" "tBodyGyroJerk-mean()-Y" -0.042241953537037
"555" 2 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0546539479425926
"556" 2 "STANDING" "tBodyGyroJerk-std()-X" -0.979324000740741
"557" 2 "STANDING" "tBodyGyroJerk-std()-Y" -0.983447258518519
"558" 2 "STANDING" "tBodyGyroJerk-std()-Z" -0.973610118333333
"559" 2 "STANDING" "tBodyAccMag-mean()" -0.965875181296296
"560" 2 "STANDING" "tBodyAccMag-std()" -0.957874965
"561" 2 "STANDING" "tGravityAccMag-mean()" -0.965875181296296
"562" 2 "STANDING" "tGravityAccMag-std()" -0.957874965
"563" 2 "STANDING" "tBodyAccJerkMag-mean()" -0.980489077407407
"564" 2 "STANDING" "tBodyAccJerkMag-std()" -0.976675280185185
"565" 2 "STANDING" "tBodyGyroMag-mean()" -0.963466341851852
"566" 2 "STANDING" "tBodyGyroMag-std()" -0.95394338037037
"567" 2 "STANDING" "tBodyGyroJerkMag-mean()" -0.983951904259259
"568" 2 "STANDING" "tBodyGyroJerkMag-std()" -0.977204427777778
"569" 2 "STANDING" "fBodyAcc-mean()-X" -0.983946739814815
"570" 2 "STANDING" "fBodyAcc-mean()-Y" -0.959871697407407
"571" 2 "STANDING" "fBodyAcc-mean()-Z" -0.962471195740741
"572" 2 "STANDING" "fBodyAcc-std()-X" -0.989056469814815
"573" 2 "STANDING" "fBodyAcc-std()-Y" -0.957908842222222
"574" 2 "STANDING" "fBodyAcc-std()-Z" -0.946433583518518
"575" 2 "STANDING" "fBodyAccJerk-mean()-X" -0.980973241666667
"576" 2 "STANDING" "fBodyAccJerk-mean()-Y" -0.970851337962963
"577" 2 "STANDING" "fBodyAccJerk-mean()-Z" -0.979775152037037
"578" 2 "STANDING" "fBodyAccJerk-std()-X" -0.983007923703704
"579" 2 "STANDING" "fBodyAccJerk-std()-Y" -0.973520241111111
"580" 2 "STANDING" "fBodyAccJerk-std()-Z" -0.984599905185185
"581" 2 "STANDING" "fBodyGyro-mean()-X" -0.967037112037037
"582" 2 "STANDING" "fBodyGyro-mean()-Y" -0.972576152962963
"583" 2 "STANDING" "fBodyGyro-mean()-Z" -0.960627696111111
"584" 2 "STANDING" "fBodyGyro-std()-X" -0.97498812462963
"585" 2 "STANDING" "fBodyGyro-std()-Y" -0.97103605037037
"586" 2 "STANDING" "fBodyGyro-std()-Z" -0.969754295740741
"587" 2 "STANDING" "fBodyAccMag-mean()" -0.964052166481482
"588" 2 "STANDING" "fBodyAccMag-std()" -0.960519381481482
"589" 2 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.977065295555556
"590" 2 "STANDING" "fBodyBodyAccJerkMag-std()" -0.97516046
"591" 2 "STANDING" "fBodyBodyGyroMag-mean()" -0.961775904814815
"592" 2 "STANDING" "fBodyBodyGyroMag-std()" -0.956788725740741
"593" 2 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.977849827407407
"594" 2 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.977754298148148
"595" 2 "WALKING" "tBodyAcc-mean()-X" 0.276426586440678
"596" 2 "WALKING" "tBodyAcc-mean()-Y" -0.0185949199145763
"597" 2 "WALKING" "tBodyAcc-mean()-Z" -0.105500357966102
"598" 2 "WALKING" "tBodyAcc-std()-X" -0.423642838474576
"599" 2 "WALKING" "tBodyAcc-std()-Y" -0.0780912533118644
"600" 2 "WALKING" "tBodyAcc-std()-Z" -0.425257524915254
"601" 2 "WALKING" "tGravityAcc-mean()-X" 0.91301733338983
"602" 2 "WALKING" "tGravityAcc-mean()-Y" -0.34660709
"603" 2 "WALKING" "tGravityAcc-mean()-Z" 0.0847270871186441
"604" 2 "WALKING" "tGravityAcc-std()-X" -0.972693201355932
"605" 2 "WALKING" "tGravityAcc-std()-Y" -0.972116879661017
"606" 2 "WALKING" "tGravityAcc-std()-Z" -0.972072847627119
"607" 2 "WALKING" "tBodyAccJerk-mean()-X" 0.0618080696279661
"608" 2 "WALKING" "tBodyAccJerk-mean()-Y" 0.0182492679288136
"609" 2 "WALKING" "tBodyAccJerk-mean()-Z" 0.00789533706610169
"610" 2 "WALKING" "tBodyAccJerk-std()-X" -0.277530462620339
"611" 2 "WALKING" "tBodyAccJerk-std()-Y" -0.0166022362847458
"612" 2 "WALKING" "tBodyAccJerk-std()-Z" -0.586090418983051
"613" 2 "WALKING" "tBodyGyro-mean()-X" -0.0530258157347458
"614" 2 "WALKING" "tBodyGyro-mean()-Y" -0.0482382316949153
"615" 2 "WALKING" "tBodyGyro-mean()-Z" 0.0828336633220339
"616" 2 "WALKING" "tBodyGyro-std()-X" -0.561550255762712
"617" 2 "WALKING" "tBodyGyro-std()-Y" -0.53845366779661
"618" 2 "WALKING" "tBodyGyro-std()-Z" -0.481085535084746
"619" 2 "WALKING" "tBodyGyroJerk-mean()-X" -0.0818833429152542
"620" 2 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0538299449067797
"621" 2 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0514939156830508
"622" 2 "WALKING" "tBodyGyroJerk-std()-X" -0.389549831525424
"623" 2 "WALKING" "tBodyGyroJerk-std()-Y" -0.634140436101695
"624" 2 "WALKING" "tBodyGyroJerk-std()-Z" -0.435492677288136
"625" 2 "WALKING" "tBodyAccMag-mean()" -0.290407593728814
"626" 2 "WALKING" "tBodyAccMag-std()" -0.422544169322034
"627" 2 "WALKING" "tGravityAccMag-mean()" -0.290407593728814
"628" 2 "WALKING" "tGravityAccMag-std()" -0.422544169322034
"629" 2 "WALKING" "tBodyAccJerkMag-mean()" -0.281424153881356
"630" 2 "WALKING" "tBodyAccJerkMag-std()" -0.164150985127119
"631" 2 "WALKING" "tBodyGyroMag-mean()" -0.446549092881356
"632" 2 "WALKING" "tBodyGyroMag-std()" -0.553019916271186
"633" 2 "WALKING" "tBodyGyroJerkMag-mean()" -0.547911950338983
"634" 2 "WALKING" "tBodyGyroJerkMag-std()" -0.557798151355932
"635" 2 "WALKING" "fBodyAcc-mean()-X" -0.346048161016949
"636" 2 "WALKING" "fBodyAcc-mean()-Y" -0.0219048103322034
"637" 2 "WALKING" "fBodyAcc-mean()-Z" -0.453806369830508
"638" 2 "WALKING" "fBodyAcc-std()-X" -0.457651383728814
"639" 2 "WALKING" "fBodyAcc-std()-Y" -0.16921968620339
"640" 2 "WALKING" "fBodyAcc-std()-Z" -0.455222146440678
"641" 2 "WALKING" "fBodyAccJerk-mean()-X" -0.304615322881356
"642" 2 "WALKING" "fBodyAccJerk-mean()-Y" -0.0787640836610169
"643" 2 "WALKING" "fBodyAccJerk-mean()-Z" -0.554956709661017
"644" 2 "WALKING" "fBodyAccJerk-std()-X" -0.31431306340678
"645" 2 "WALKING" "fBodyAccJerk-std()-Y" -0.0153329520084746
"646" 2 "WALKING" "fBodyAccJerk-std()-Z" -0.615898188474576
"647" 2 "WALKING" "fBodyGyro-mean()-X" -0.429713536101695
"648" 2 "WALKING" "fBodyGyro-mean()-Y" -0.55477211220339
"649" 2 "WALKING" "fBodyGyro-mean()-Z" -0.396659907457627
"650" 2 "WALKING" "fBodyGyro-std()-X" -0.604053019152542
"651" 2 "WALKING" "fBodyGyro-std()-Y" -0.533046952542373
"652" 2 "WALKING" "fBodyGyro-std()-Z" -0.559856635084746
"653" 2 "WALKING" "fBodyAccMag-mean()" -0.324289427932203
"654" 2 "WALKING" "fBodyAccMag-std()" -0.577105211694915
"655" 2 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.169064352813559
"656" 2 "WALKING" "fBodyBodyAccJerkMag-std()" -0.164091969449153
"657" 2 "WALKING" "fBodyBodyGyroMag-mean()" -0.530704814745763
"658" 2 "WALKING" "fBodyBodyGyroMag-std()" -0.651792839661017
"659" 2 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.583249293389831
"660" 2 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.558104554745763
"661" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.27761534806383
"662" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0226614158361702
"663" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.116812942382979
"664" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0463666814446808
"665" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.262881788951064
"666" 2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.10283790806383
"667" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.861831345531915
"668" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.325780100638298
"669" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0438890162723404
"670" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.940361759574468
"671" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.940068525531915
"672" 2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.931438313191489
"673" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.110040615569574
"674" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" -0.00327959081489362
"675" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.0209351677765957
"676" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.147249143238298
"677" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" 0.126828014557447
"678" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.340122023191489
"679" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.11594735287234
"680" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.00482329231914894
"681" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.097173808906383
"682" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.320789230008511
"683" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.415739144893617
"684" 2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.279418388042553
"685" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0581038498510638
"686" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0421470257531915
"687" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0710229816893617
"688" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.243940592553192
"689" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.469396701106383
"690" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.218266318606383
"691" 2 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.0899511204978723
"692" 2 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.215586334889362
"693" 2 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.0899511204978723
"694" 2 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.215586334889362
"695" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" 0.00565516335106383
"696" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.22961718512766
"697" 2 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.162188586930426
"698" 2 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.274844110531915
"699" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.410872671489362
"700" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.343187875404255
"701" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.112841160325532
"702" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.278345041765957
"703" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.131290772
"704" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.0161046198595745
